"2018-11-29 16:11:54","f4:5c:89:8d:58:85","samuel","www.facebook.com","TCP","192.168.14.23","53816","157.240.13.35","443"
"2018-11-29 16:11:54","f4:5c:89:8d:58:85","samuel","star.c10r.facebook.com","TCP","192.168.14.23","53817","157.240.13.14","443"
"2018-11-29 16:12:02","f4:5c:89:8d:58:85","samuel","openrainbow.com","TCP","192.168.14.23","53818","139.99.122.99","443"
"2018-11-29 16:12:03","f4:5c:89:8d:58:85","samuel","openrainbow.com","TCP","192.168.14.23","53819","139.99.122.99","443"
"2018-11-29 16:12:21","04:d6:aa:3d:4c:3b","nara","outlook.office365.com","TCP","192.168.14.17","49183","52.98.84.98","443"
"2018-11-29 16:12:21","04:d6:aa:3d:4c:3b","nara","np.tritondigital.com","TCP","192.168.14.17","36606","208.92.53.214","80"
"2018-11-29 16:12:23","04:d6:aa:3d:4c:3b","nara","outlook.office365.com","TCP","192.168.14.17","40227","40.100.55.2","443"
"2018-11-29 16:12:27","04:d6:aa:3d:4c:3b","nara","outlook.ha.office365.com","TCP","192.168.14.17","40228","40.100.55.2","443"
"2018-11-29 16:12:42","f4:5c:89:8d:58:85","samuel","nexus.officeapps.live.com","TCP","192.168.14.23","53820","52.109.76.34","443"
"2018-11-29 16:12:42","04:d6:aa:3d:4c:3b","nara","openrainbow.com","TCP","192.168.14.17","43794","139.99.122.99","443"
"2018-11-29 16:12:45","04:d6:aa:3d:4c:3b","nara","openrainbow.com","TCP","192.168.14.17","43795","139.99.122.99","443"
"2018-11-29 16:12:47","04:d6:aa:3d:4c:3b","nara","cas.api.samsungcloud.com","TCP","192.168.14.17","46525","52.35.116.202","443"
"2018-11-29 16:12:47","04:d6:aa:3d:4c:3b","nara","openrainbow.com","TCP","192.168.14.17","43797","139.99.122.99","443"
"2018-11-29 16:12:47","04:d6:aa:3d:4c:3b","nara","openrainbow.com","TCP","192.168.14.17","43798","139.99.122.99","443"
"2018-11-29 16:12:49","04:d6:aa:3d:4c:3b","nara","api.samsungcloud.com","TCP","192.168.14.17","35517","52.84.227.214","443"
"2018-11-29 16:12:52","04:d6:aa:3d:4c:3b","nara","np.tritondigital.com","TCP","192.168.14.17","46608","192.173.28.225","80"
"2018-11-29 16:13:16","f4:5c:89:8d:58:85","samuel","www.facebook.com","TCP","192.168.14.23","53821","157.240.13.35","443"
"2018-11-29 16:13:16","f4:5c:89:8d:58:85","samuel","nexus.officeapps.live.com","TCP","192.168.14.23","53822","52.109.76.34","443"
"2018-11-29 16:13:23","04:d6:aa:3d:4c:3b","nara","np.tritondigital.com","TCP","192.168.14.17","46609","192.173.28.225","80"
"2018-11-29 16:13:34","04:d6:aa:3d:4c:3b","nara","cloudconfig.googleapis.com","TCP","192.168.14.17","45955","172.217.24.106","443"
